Temp_min,Temp_max,DisO2_min,DisO2_max,pH_min,pH_max,Conductivity_min,Conductivity_max,N_min,N_max,Fecal_Col_min,Fecal_Col_max,Total_Coli_min,Total_Coli_max,BOD_avg,Type_RIVER,Type_LAKE ,Type_TANK ,Type_WETLAND ,Type_POND 
21.0,28.0,7.1,7.7,7.0,7.6,130.0,210.0,0.9449383730484797,4.755774127310062,40.0,75.0,100.0,170.0,3.0,1,0,0,0,0
20.0,28.0,6.9,7.6,7.2,7.8,180.0,304.0,0.9449383730484797,4.755774127310062,5.0,45.0,25.0,130.0,3.05,1,0,0,0,0
18.0,26.0,7.3,7.6,7.4,7.5,98.0,160.0,0.9449383730484797,4.755774127310062,5.0,10.0,35.0,60.0,3.05,1,0,0,0,0
17.6,20.5,0.5,7.0,7.7,7.8,101.0,686.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.9,1,0,0,0,0
21.9,22.1,0.5,6.3,7.3,7.5,138.0,148.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.8,1,0,0,0,0
19.0,35.0,4.5,6.5,6.6,7.8,136.0,260.0,0.6,1.8,360.0,1100.0,720.0,2900.0,2.35,1,0,0,0,0
22.0,26.0,5.6,9.5,7.4,7.8,124.0,163.0,0.6,1.1,300.0,720.0,730.0,1500.0,2.15,1,0,0,0,0
22.0,32.0,5.0,8.9,7.2,7.8,95.0,185.0,0.6,1.1,300.0,910.0,730.0,2000.0,2.1,1,0,0,0,0
22.0,27.0,4.1,9.5,7.0,7.6,136.0,162.0,0.6,0.9,300.0,910.0,910.0,2000.0,2.1500000000000004,1,0,0,0,0
20.0,29.0,5.6,10.0,7.2,7.7,143.0,178.0,0.6,1.0,300.0,910.0,1100.0,2100.0,2.45,1,0,0,0,0
20.0,30.0,6.0,9.5,7.4,7.9,70.0,92.0,0.6,1.0,300.0,730.0,1100.0,1500.0,2.1,1,0,0,0,0
18.4,29.0,7.0,7.9,7.1,7.7,61.0,77.0,0.39,0.54,49.0,79.0,350.0,480.0,1.5,1,0,0,0,0
17.0,29.0,6.5,7.9,6.6,7.1,55.0,75.0,0.42,0.56,38.0,49.0,310.0,370.0,1.65,1,0,0,0,0
17.0,30.0,7.2,8.0,6.9,7.4,52.0,73.0,0.39,0.52,36.0,49.0,280.0,350.0,1.25,1,0,0,0,0
9.0,19.0,9.0,13.0,6.8,7.2,165.0,260.0,0.3,2.2,30.0,80.0,95.0,195.0,1.9,1,0,0,0,0
15.0,28.7,5.6,7.6,7.0,8.7,160.0,422.0,0.6,1.7,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.9,1,0,0,0,0
22.0,29.7,5.1,7.2,7.3,8.6,126.0,553.0,0.7,2.1,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.8,1,0,0,0,0
18.0,36.4,4.6,6.5,7.2,8.5,74.0,460.0,0.4,2.4,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.75,1,0,0,0,0
14.0,25.1,4.2,6.6,7.2,8.4,92.0,863.0,0.3,13.5,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.7,1,0,0,0,0
14.0,26.0,5.4,7.4,7.2,8.5,60.0,640.0,0.6,4.4,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.4,1,0,0,0,0
16.0,25.0,4.1,6.4,6.8,8.5,148.0,870.0,0.3,13.7,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.35,1,0,0,0,0
14.0,25.2,4.2,6.2,6.9,8.3,160.0,1198.0,0.3,8.0,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.2,1,0,0,0,0
19.0,30.0,6.7,7.9,6.5,8.7,86.0,166.0,0.3,0.51,2300.0,5000.0,7000.0,17000.0,1.55,1,0,0,0,0
18.0,29.0,6.8,8.3,7.0,8.0,43.0,85.0,0.3,0.42,1300.0,5000.0,2700.0,17000.0,1.5,1,0,0,0,0
19.0,32.0,4.9,6.2,7.0,7.6,175.0,206.0,0.6,1.2,300.0,910.0,720.0,1500.0,2.35,1,0,0,0,0
19.0,31.0,6.3,8.2,6.3,7.5,142.0,244.0,0.6,1.0,300.0,730.0,600.0,2000.0,2.3,1,0,0,0,0
19.0,31.0,6.3,8.3,5.8,7.8,144.0,240.0,0.6,1.0,300.0,360.0,300.0,910.0,2.1,1,0,0,0,0
19.0,30.0,6.6,8.2,7.0,7.8,105.0,156.0,0.6,1.2,300.0,360.0,300.0,1600.0,1.95,1,0,0,0,0
18.0,31.0,6.8,7.2,7.0,7.6,90.0,126.0,0.6,1.0,300.0,730.0,910.0,1500.0,1.9,1,0,0,0,0
23.0,35.0,5.1,6.2,7.0,7.6,96.0,125.0,0.6,1.0,300.0,730.0,720.0,1500.0,2.25,1,0,0,0,0
13.0,26.0,3.4,7.0,7.7,8.5,204.0,822.0,0.8,12.5,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.05,1,0,0,0,0
22.0,34.0,5.5,6.6,7.0,7.7,122.0,156.0,0.6,1.0,360.0,730.0,1100.0,2000.0,1.75,1,0,0,0,0
15.0,23.0,7.1,8.3,6.8,7.4,28.0,43.0,0.32,0.44,2.0,4.0,2.0,49.0,1.35,1,0,0,0,0
12.0,28.0,6.8,8.2,6.7,7.2,34.0,44.0,0.32,0.62,6.0,27.0,170.0,240.0,1.45,1,0,0,0,0
12.0,23.0,6.9,9.0,6.7,7.3,33.0,45.0,0.32,0.42,6.0,20.0,38.0,48.0,1.3,1,0,0,0,0
18.0,27.0,4.5,8.6,7.3,8.4,102.0,378.0,0.3,0.1,3.0,1100.0,53.0,2400.0,1.5,1,0,0,0,0
18.0,27.0,4.3,8.1,6.7,8.3,98.0,1113.0,0.3,0.12,3.0,1100.0,120.0,2400.0,1.65,1,0,0,0,0
18.0,29.0,5.1,7.7,7.2,8.2,102.0,291.0,0.3,0.3,3.0,1100.0,20.0,2400.0,1.55,1,0,0,0,0
18.0,29.0,5.5,7.6,7.2,8.5,132.0,274.0,0.3,0.3,3.0,1100.0,20.0,2400.0,1.8,1,0,0,0,0
19.0,30.0,5.0,11.5,6.1,8.6,117.0,282.0,0.3,0.3,10.0,1100.0,120.0,2400.0,1.7,1,0,0,0,0
18.0,29.0,4.7,7.9,7.0,8.5,33.0,455.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.5,1,0,0,0,0
18.0,29.0,5.0,7.1,7.1,8.3,47.0,371.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.45,1,0,0,0,0
18.0,29.0,4.7,8.2,7.2,8.7,108.0,384.0,0.3,0.46,10.0,1100.0,53.0,2400.0,1.6,1,0,0,0,0
18.0,28.0,5.0,10.5,6.5,8.4,138.0,805.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.3,1,0,0,0,0
10.0,19.0,5.5,7.2,5.7,8.9,22.0,133.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.3,1,0,0,0,0
19.0,29.0,4.5,7.9,7.3,9.4,101.0,271.0,0.3,25.2,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.6,1,0,0,0,0
18.0,29.0,5.0,7.3,7.2,8.2,93.0,225.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.65,1,0,0,0,0
18.0,30.0,4.4,7.6,7.4,9.6,100.0,266.0,0.32,0.05,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.45,1,0,0,0,0
18.0,30.0,3.3,7.2,5.9,8.0,133.0,812.0,0.35,1.05,6.0,1100.0,44.0,2400.0,3.45,1,0,0,0,0
12.0,22.0,7.0,11.9,6.5,7.8,27.0,279.0,0.3,0.04,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.35,1,0,0,0,0
12.0,21.0,6.7,12.0,6.2,8.2,66.0,284.0,0.3,0.05,2.0,11.0,34.0,210.0,1.35,1,0,0,0,0
16.0,29.0,3.9,7.1,7.0,7.8,152.0,827.0,0.35,1.05,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,3.6,1,0,0,0,0
18.0,28.0,5.0,11.0,7.4,8.7,94.0,225.0,0.3,0.21,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.4,1,0,0,0,0
15.0,27.0,6.5,8.8,6.3,8.6,54.0,494.0,0.3,0.04,2.0,95.0,210.0,1100.0,1.35,1,0,0,0,0
17.0,27.0,6.6,7.4,5.8,8.1,34.0,191.0,0.3,0.03,2.0,20.0,95.0,210.0,1.3,1,0,0,0,0
16.0,26.0,6.6,7.5,6.6,7.6,47.0,190.0,0.3,0.02,3.0,42.0,93.0,1100.0,1.7,1,0,0,0,0
20.0,26.0,5.7,8.9,6.8,7.8,63.0,211.0,0.3,0.07,2.0,6.0,42.0,460.0,1.6,1,0,0,0,0
18.0,23.0,7.2,8.7,6.8,7.8,85.0,284.0,0.3,0.22,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.55,1,0,0,0,0
14.0,21.0,6.3,7.9,7.1,8.1,52.0,224.0,0.3,0.05,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.35,1,0,0,0,0
16.0,21.0,6.6,7.7,6.9,8.1,63.0,298.0,0.3,0.04,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.35,1,0,0,0,0
21.0,30.0,5.5,8.2,6.8,8.2,150.0,288.0,0.3,0.34,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.45,1,0,0,0,0
22.0,30.0,5.5,8.9,6.7,8.0,95.0,306.0,0.3,0.03,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.45,1,0,0,0,0
21.0,30.0,5.9,10.0,6.2,7.8,88.0,200.0,0.3,0.06,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.45,1,0,0,0,0
17.0,30.0,5.7,8.8,6.8,7.9,57.0,289.0,0.3,0.11,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.6,1,0,0,0,0
16.0,28.0,5.1,8.3,6.5,7.9,109.0,266.0,0.3,0.11,2.0,240.0,75.0,1100.0,1.35,1,0,0,0,0
10.0,22.0,4.0,5.8,6.8,8.6,85.0,292.0,0.3,1.05,2.0,120.0,75.0,1100.0,1.35,1,0,0,0,0
10.0,22.0,3.5,6.7,6.9,8.5,65.0,215.0,0.3,0.96,2.0,20.0,42.0,1100.0,1.4,1,0,0,0,0
20.0,29.0,7.0,7.7,3.9,6.9,76.0,190.0,0.32,0.56,27.0,36.0,210.0,280.0,1.5,1,0,0,0,0
20.0,30.0,7.1,8.0,7.1,7.3,65.0,78.0,0.42,0.56,36.0,49.0,210.0,480.0,1.3,1,0,0,0,0
18.0,30.0,3.2,5.8,6.9,8.2,147.0,844.0,0.36,1.07,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.75,1,0,0,0,0
18.0,28.0,2.0,5.8,6.2,7.9,127.0,931.0,0.3,0.84,3.0,1100.0,42.0,2400.0,3.9,1,0,0,0,0
18.0,29.0,4.2,7.6,7.0,8.2,121.0,630.0,0.3,0.03,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.4,1,0,0,0,0
12.0,21.0,7.1,11.9,6.0,8.1,38.0,259.0,0.3,0.03,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.3,1,0,0,0,0
18.0,25.0,4.7,10.4,6.6,7.8,84.0,177.0,0.3,0.02,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.4,1,0,0,0,0
18.0,27.0,6.3,9.8,6.4,8.4,103.0,187.0,0.3,0.02,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.35,1,0,0,0,0
22.0,29.0,5.4,6.9,6.5,8.1,118.0,270.0,0.3,0.09,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.4,1,0,0,0,0
13.0,27.0,5.0,7.2,7.1,7.9,116.0,243.0,0.3,0.1,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.75,1,0,0,0,0
18.0,28.0,6.5,7.8,6.6,7.7,31.0,220.0,0.3,0.03,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.4,1,0,0,0,0
16.0,26.0,6.5,8.5,6.4,8.2,44.0,549.0,0.3,0.03,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.35,1,0,0,0,0
8.0,22.0,3.3,7.2,6.4,8.7,115.0,549.0,0.3,0.11,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.4,1,0,0,0,0
15.0,24.0,2.8,10.0,2.0,7.7,74.0,212.0,0.3,0.1,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.45,1,0,0,0,0
19.0,24.0,2.4,8.2,6.5,7.8,78.0,250.0,0.3,0.02,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.45,1,0,0,0,0
11.0,23.0,3.1,7.2,6.2,7.9,37.0,379.0,0.3,0.04,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.25,1,0,0,0,0
14.0,22.0,7.0,7.8,3.7,5.0,60.0,204.0,0.32,0.54,2.0,12.0,46.0,70.0,1.5,1,0,0,0,0
13.0,21.0,7.0,7.8,4.3,4.7,57.0,95.0,0.32,0.54,2.0,6.0,27.0,42.0,1.45,1,0,0,0,0
14.1,21.0,7.0,8.5,6.7,7.4,65.0,158.0,0.48,0.92,2.0,12.0,43.0,63.0,1.5,1,0,0,0,0
18.0,23.5,7.3,8.2,6.7,7.3,40.0,59.0,0.4,0.55,2.0,2.0,2.0,280.0,1.25,1,0,0,0,0
14.0,26.0,7.3,8.2,7.1,7.4,24.0,57.0,0.32,0.47,2.0,12.0,2.0,49.0,1.25,1,0,0,0,0
16.0,28.0,7.2,8.0,6.8,7.2,25.0,45.0,0.32,0.42,2.0,6.0,43.0,49.0,1.25,1,0,0,0,0
15.0,27.0,6.8,7.8,6.9,7.4,30.0,57.0,0.32,0.42,9.0,14.0,48.0,79.0,1.5,1,0,0,0,0
11.0,30.0,6.8,8.5,2.6,3.2,410.0,829.0,0.32,0.47,2.0,2.0,2.0,2.0,1.7000000000000002,1,0,0,0,0
11.0,31.0,6.0,7.0,2.2,2.8,892.0,2945.0,0.32,0.46,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0
11.1,30.0,6.3,7.4,2.7,3.2,411.0,985.0,0.32,0.38,2.0,2.0,2.0,24.0,1.6,1,0,0,0,0
11.0,28.0,6.5,7.5,4.0,4.6,150.0,375.0,0.32,0.39,2.0,2.0,2.0,24.0,1.65,1,0,0,0,0
15.0,28.0,5.5,7.7,4.4,7.3,150.0,605.0,0.32,0.42,2.0,38.0,30.0,350.0,1.9,1,0,0,0,0
13.0,24.0,7.0,8.0,6.7,7.0,38.0,70.0,0.32,0.36,27.0,38.0,280.0,440.0,1.3,1,0,0,0,0
14.0,25.0,7.1,8.5,4.6,7.2,53.0,79.0,0.32,0.53,4.0,27.0,30.0,240.0,1.3,1,0,0,0,0
12.0,25.0,6.8,8.1,2.9,4.6,142.0,610.0,0.31,0.5,2.0,6.0,2.0,49.0,1.5,1,0,0,0,0
15.0,26.0,7.0,7.9,3.0,5.8,108.0,720.0,0.32,0.49,2.0,2.0,2.0,22.0,1.5,1,0,0,0,0
15.0,26.0,7.0,7.8,3.6,4.8,100.0,335.0,0.32,0.47,2.0,2.0,2.0,27.0,1.5,1,0,0,0,0
14.0,26.0,7.0,8.0,3.4,4.7,98.0,305.0,0.32,0.49,2.0,2.0,2.0,150.0,1.4,1,0,0,0,0
11.0,23.1,7.0,8.2,4.0,5.3,37.0,64.0,0.32,0.44,2.0,21.0,2.0,140.0,1.4,1,0,0,0,0
4.0,22.0,9.0,14.0,7.0,7.5,180.0,280.0,0.3,2.0,15.0,60.0,70.0,150.0,1.75,1,0,0,0,0
10.5,24.0,7.0,12.0,6.5,7.0,170.0,240.0,0.3,2.5,32.0,100.0,100.0,185.0,1.95,1,0,0,0,0
9.0,23.0,2.5,12.0,6.5,7.1,175.0,230.0,0.3,2.5,30.0,85.0,110.0,185.0,1.7,1,0,0,0,0
10.5,24.0,7.0,10.2,6.5,7.0,170.0,260.0,0.3,2.3,35.0,90.0,110.0,200.0,2.0,1,0,0,0,0
18.0,27.0,6.9,8.6,6.8,7.8,28.0,62.0,0.3,0.3,800.0,3400.0,3400.0,13000.0,1.45,1,0,0,0,0
20.0,25.0,4.6,5.1,7.2,7.8,96.0,136.0,0.6,0.9,300.0,730.0,720.0,1500.0,2.45,1,0,0,0,0
20.0,32.0,5.1,6.4,7.0,7.7,130.0,165.0,0.6,1.0,300.0,910.0,720.0,1500.0,2.0,1,0,0,0,0
8.5,21.0,9.0,14.0,7.0,7.5,190.0,265.0,0.3,2.4,15.0,65.0,60.0,140.0,1.8,1,0,0,0,0
10.0,22.0,8.5,12.0,6.8,7.1,140.0,230.0,0.3,2.4,18.0,65.0,70.0,145.0,1.85,1,0,0,0,0
9.5,23.0,8.0,12.0,6.5,7.1,165.0,230.0,0.3,2.6,20.0,60.0,75.0,140.0,1.85,1,0,0,0,0
11.0,22.0,7.9,10.5,6.5,6.9,130.0,240.0,0.3,2.1,25.0,75.0,90.0,155.0,1.8,1,0,0,0,0
11.0,25.0,7.0,10.0,6.5,7.2,165.0,255.0,0.3,2.4,30.0,85.0,100.0,190.0,1.9,1,0,0,0,0
10.0,22.0,6.5,10.0,6.5,7.0,160.0,220.0,0.3,2.6,35.0,110.0,110.0,215.0,2.0,1,0,0,0,0
9.0,22.0,6.8,10.5,6.5,7.0,165.0,220.0,0.3,2.4,42.0,95.0,120.0,195.0,1.8,1,0,0,0,0
20.0,29.0,5.2,7.0,7.0,7.8,112.0,179.0,0.6,1.2,300.0,720.0,730.0,1500.0,2.4000000000000004,1,0,0,0,0
20.0,32.0,6.9,7.9,6.6,8.3,56.0,132.0,0.3,0.3,2200.0,8000.0,7000.0,22000.0,1.65,1,0,0,0,0
21.0,26.0,4.9,6.5,7.2,7.9,94.0,136.0,0.6,1.0,300.0,1100.0,1100.0,2100.0,2.4,1,0,0,0,0
20.0,26.0,5.9,8.6,7.2,7.8,138.0,173.0,0.6,1.4,300.0,730.0,910.0,2000.0,2.3,1,0,0,0,0
20.0,30.0,4.2,10.2,7.2,7.8,70.0,195.0,0.6,0.9,300.0,360.0,610.0,1400.0,2.05,1,0,0,0,0
20.0,31.0,4.7,9.5,6.9,7.6,78.0,203.0,0.5,1.4,300.0,730.0,910.0,2100.0,2.25,1,0,0,0,0
20.0,30.0,4.5,7.5,7.1,7.6,170.0,205.0,0.7,1.2,360.0,910.0,1400.0,2100.0,2.3,1,0,0,0,0
20.0,25.0,6.0,8.6,7.0,7.8,142.0,176.0,0.7,1.3,300.0,910.0,910.0,2100.0,2.4,1,0,0,0,0
20.0,24.0,5.7,6.2,7.2,8.0,102.0,131.0,0.7,1.1,300.0,730.0,730.0,1500.0,2.25,1,0,0,0,0
18.0,29.0,5.1,5.9,6.4,7.6,133.0,199.0,1.0,3.0,32.0,63.0,130.0,240.0,1.6,1,0,0,0,0
18.5,29.0,5.1,6.0,6.7,7.4,139.0,222.0,0.72,3.6,27.0,58.0,110.0,240.0,1.75,1,0,0,0,0
18.5,28.5,5.0,5.8,6.9,7.3,147.0,208.0,0.88,2.7,33.0,84.0,110.0,280.0,1.4,1,0,0,0,0
14.0,22.0,6.9,7.5,6.7,7.5,35.0,59.0,0.32,1.12,310.0,420.0,1100.0,1700.0,2.4000000000000004,1,0,0,0,0
14.0,24.0,6.7,9.4,6.7,7.2,29.0,43.0,0.32,0.52,2.0,380.0,63.0,1400.0,1.25,1,0,0,0,0
12.0,22.0,6.8,8.8,6.7,7.0,27.0,40.0,0.32,0.72,14.0,22.0,150.0,230.0,1.35,1,0,0,0,0
13.0,21.0,7.0,8.6,6.9,7.8,29.0,45.0,0.32,0.49,2.0,11.0,43.0,79.0,1.2,1,0,0,0,0
15.0,26.0,6.8,8.0,6.5,6.9,43.0,73.0,0.32,0.42,4.0,12.0,16.0,84.0,1.7,1,0,0,0,0
15.0,22.0,6.4,8.8,6.7,7.6,35.0,55.0,0.32,0.5,2.0,11.0,58.0,84.0,1.4,1,0,0,0,0
14.0,23.0,6.8,7.5,6.5,6.9,68.0,118.0,0.32,0.52,6.0,14.0,70.0,170.0,1.45,1,0,0,0,0
24.0,34.0,5.1,5.7,7.4,8.1,139.0,158.0,0.6,0.9,300.0,360.0,610.0,1400.0,2.35,1,0,0,0,0
20.0,32.0,4.7,5.7,7.0,7.8,130.0,142.0,0.6,0.8,300.0,610.0,730.0,1500.0,2.2,1,0,0,0,0
9.0,21.0,8.0,14.0,6.5,7.1,150.0,244.0,0.3,2.3,35.0,75.0,100.0,180.0,1.85,1,0,0,0,0
9.5,21.0,6.0,9.5,6.0,7.0,155.0,210.0,0.3,2.7,40.0,110.0,180.0,240.0,2.05,1,0,0,0,0
19.0,33.6,4.6,6.8,7.4,8.5,66.0,673.0,0.3,2.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.7,1,0,0,0,0
20.0,32.4,4.4,7.2,7.5,8.5,65.0,190.0,0.3,2.4,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.6,1,0,0,0,0
22.1,22.5,0.6,6.5,7.3,7.4,103.0,153.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
19.0,29.0,5.8,9.6,7.2,7.6,160.0,188.0,0.8,1.2,300.0,730.0,1100.0,2000.0,2.1,1,0,0,0,0
22.0,32.0,5.2,6.2,7.0,7.8,80.0,109.0,0.6,1.0,360.0,730.0,910.0,2000.0,1.9,1,0,0,0,0
23.0,31.0,4.5,6.8,7.0,7.6,166.0,190.0,0.6,1.2,300.0,720.0,720.0,2000.0,2.6,1,0,0,0,0
19.0,32.0,4.6,7.9,8.1,8.7,300.0,815.0,0.3,3.86,23.0,240.0,64.0,460.0,1.85,1,0,0,0,0
20.0,29.5,6.5,8.1,7.4,8.6,262.0,331.0,0.35,0.59,20.0,6000.0,700.0,16000.0,3.2,1,0,0,0,0
23.0,31.0,7.7,8.6,7.5,8.5,340.0,728.0,0.32,0.43,2.0,11.0,39.0,70.0,1.0,1,0,0,0,0
20.0,28.0,6.4,8.6,7.3,8.5,399.0,730.0,0.3,0.45,2.0,21.0,27.0,110.0,1.0,1,0,0,0,0
21.0,29.0,6.2,8.3,7.5,8.5,402.0,600.0,0.32,0.42,2.0,5.0,2.0,49.0,1.0,1,0,0,0,0
21.0,29.0,6.0,8.2,7.5,8.4,384.0,515.0,0.32,0.47,2.0,8.0,33.0,63.0,1.0,1,0,0,0,0
21.0,29.0,6.9,8.4,7.3,8.5,405.0,727.0,0.32,0.55,2.0,6.0,39.0,63.0,1.0,1,0,0,0,0
24.0,29.0,7.6,8.6,7.7,8.5,401.0,573.0,0.3,0.4,2.0,17.0,39.0,110.0,1.0,1,0,0,0,0
26.0,30.0,6.4,8.3,7.6,8.5,435.0,4563.0,0.3,0.47,2.0,22.0,39.0,120.0,2.6,1,0,0,0,0
27.0,30.0,0.3,8.5,7.2,8.5,455.0,654.0,0.32,0.48,6.0,21.0,70.0,130.0,1.0,1,0,0,0,0
25.0,30.0,6.8,8.6,7.7,8.5,403.0,715.0,0.32,0.37,2.0,13.0,27.0,70.0,1.0,1,0,0,0,0
20.5,20.5,7.9,7.9,7.9,7.9,310.0,310.0,0.32,0.32,68.0,68.0,260.0,260.0,2.4,1,0,0,0,0
20.0,24.0,7.1,8.0,7.3,8.1,284.0,476.0,0.59,1.02,2.0,2.0,39.0,49.0,1.4,1,0,0,0,0
24.0,27.0,7.0,7.6,7.4,7.9,292.0,418.0,0.3,0.92,2.0,8.0,40.0,49.0,1.8,1,0,0,0,0
24.0,27.0,7.0,7.8,7.4,7.9,301.0,412.0,0.3,0.93,2.0,6.0,48.0,49.0,2.0,1,0,0,0,0
19.0,29.0,7.2,8.1,7.2,8.1,289.0,394.0,0.3,0.71,40.0,330.0,1400.0,16000.0,2.4000000000000004,1,0,0,0,0
20.0,24.5,1.2,8.1,7.1,8.6,293.0,468.0,0.62,1.22,2.0,2.0,39.0,58.0,1.2,1,0,0,0,0
23.0,29.0,7.2,8.7,7.7,8.6,423.0,696.0,0.32,0.82,2.0,21.0,34.0,140.0,1.0,1,0,0,0,0
26.0,26.0,6.7,7.8,7.5,8.5,289.0,914.0,0.3,0.92,2.0,4.0,40.0,49.0,2.0,1,0,0,0,0
24.0,29.0,6.8,7.5,7.5,7.8,290.0,730.0,0.3,0.92,2.0,7.0,48.0,58.0,2.0,1,0,0,0,0
21.0,29.0,4.6,8.5,7.0,8.5,390.0,668.0,0.32,0.42,2.0,11.0,33.0,79.0,1.0,1,0,0,0,0
19.0,30.0,1.7,6.4,8.2,8.5,240.0,644.0,0.3,7.95,24.0,240.0,120.0,460.0,1.65,1,0,0,0,0
21.0,25.0,6.8,7.1,7.1,8.0,300.0,439.0,0.3,1.1,2.0,4.0,47.0,49.0,1.6,1,0,0,0,0
24.0,27.0,6.5,7.7,7.4,7.8,220.0,364.0,0.3,0.92,2.0,4.0,40.0,49.0,1.7,1,0,0,0,0
25.0,26.0,5.7,7.6,7.5,8.3,436.0,718.0,0.3,1.26,4.0,49.0,46.0,280.0,1.3,1,0,0,0,0
24.0,32.0,0.3,3.8,7.4,8.4,1600.0,2662.0,0.32,0.78,170.0,1600.0,540.0,1600.0,24.5,1,0,0,0,0
25.0,30.0,3.0,7.1,7.3,8.6,264.0,541.0,0.3,0.44,21.0,70.0,210.0,280.0,7.5,1,0,0,0,0
25.0,30.0,4.9,7.2,7.0,8.7,256.0,520.0,0.3,1.38,6.0,17.0,47.0,110.0,1.3,1,0,0,0,0
26.0,30.0,5.2,7.0,8.2,8.2,382.0,430.0,0.3,0.32,2.0,6.0,12.0,47.0,1.0,1,0,0,0,0
25.0,30.0,0.3,0.3,7.0,8.8,1140.0,3710.0,0.34,1.65,540.0,1600.0,920.0,1600.0,153.0,1,0,0,0,0
26.0,36.0,0.3,4.7,7.0,8.1,1371.0,2716.0,0.32,1.45,1600.0,1600.0,1600.0,1600.0,30.0,1,0,0,0,0
24.0,34.0,4.8,7.4,7.4,8.3,347.0,459.0,0.3,0.49,2.0,6.0,4.0,58.0,1.3,1,0,0,0,0
25.0,30.0,4.9,7.2,7.0,8.7,256.0,520.0,0.3,1.38,6.0,17.0,47.0,110.0,1.3,1,0,0,0,0
26.0,36.0,0.3,4.7,7.1,8.1,1940.0,2716.0,0.32,1.45,1600.0,1600.0,1600.0,1600.0,30.0,1,0,0,0,0
27.0,37.0,1.1,7.1,7.2,8.4,475.0,2468.0,0.32,1.61,79.0,540.0,210.0,920.0,1.8,1,0,0,0,0
27.0,34.0,0.3,1.9,7.0,8.0,1240.0,2495.0,0.32,1.52,540.0,1600.0,920.0,1600.0,67.5,1,0,0,0,0
25.0,27.0,4.8,7.1,7.2,8.1,308.0,771.0,0.32,1.66,2.0,4.0,2.0,46.0,1.3,1,0,0,0,0
24.0,29.5,7.6,8.3,7.6,8.0,223.0,461.0,0.32,0.42,2.0,2.0,27.0,63.0,1.45,1,0,0,0,0
23.7,29.0,6.3,7.2,6.8,7.8,193.0,267.0,0.32,0.4,2.0,2.0,2.0,37.0,1.0,1,0,0,0,0
23.8,29.6,6.5,7.0,6.9,7.9,231.0,467.0,0.32,0.44,2.0,4.0,43.0,84.0,1.95,1,0,0,0,0
